orgao_superior_codigo_siorg,orgao_superior_nome,orgao_nome,ano_mes_referencia,sigla_codigo_cargo_comissao,cargos_distribuidos,cargos_ocupados,cargos_vagos
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Cargo de Direção,56,56,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Função Comissionada de Coordenador de Curso,145,145,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Função Gratificada Específica de Instituição de Ensino,89,86,3
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Função Gratificada Específica de Instituição de Ensino,19,19,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Função Gratificada Específica de Instituição de Ensino,19,19,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Função Gratificada Específica de Instituição de Ensino,54,52,2
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Função Gratificada Específica de Instituição de Ensino,5,5,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Função Gratificada Específica de Instituição de Ensino,17,15,2
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA,202110,Cargo de Direção,19,19,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA,202110,Cargo de Direção,33,33,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA,202110,Função Comissionada de Coordenador de Curso,115,117,-2
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA,202110,Função Gratificada Específica de Instituição de Ensino,83,83,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA,202110,Função Gratificada Específica de Instituição de Ensino,61,62,-1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA,202110,Função Gratificada Específica de Instituição de Ensino,25,25,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC,202110,Cargo de Direção,13,13,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC,202110,Cargo de Direção,18,18,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC,202110,Função Comissionada de Coordenador de Curso,59,59,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC,202110,Função Gratificada Específica de Instituição de Ensino,60,60,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC,202110,Função Gratificada Específica de Instituição de Ensino,26,26,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC,202110,Função Gratificada Específica de Instituição de Ensino,15,15,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ACRE,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ACRE,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ACRE,202110,Cargo de Direção,4,4,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ACRE,202110,Cargo de Direção,38,38,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ACRE,202110,Função Comissionada de Coordenador de Curso,63,58,5
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ACRE,202110,Função Gratificada Específica de Instituição de Ensino,50,50,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ACRE,202110,Função Gratificada Específica de Instituição de Ensino,24,24,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ACRE,202110,Função Gratificada Específica de Instituição de Ensino,12,12,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO AMAPÁ,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO AMAPÁ,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO AMAPÁ,202110,Cargo de Direção,10,10,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO AMAPÁ,202110,Cargo de Direção,19,18,1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO AMAPÁ,202110,Função Comissionada de Coordenador de Curso,54,52,2
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO AMAPÁ,202110,Função Gratificada Específica de Instituição de Ensino,37,36,1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO AMAPÁ,202110,Função Gratificada Específica de Instituição de Ensino,48,49,-1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO AMAPÁ,202110,Função Gratificada Específica de Instituição de Ensino,14,13,1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO MARANHÃO,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO MARANHÃO,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO MARANHÃO,202110,Cargo de Direção,19,19,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO MARANHÃO,202110,Cargo de Direção,52,51,1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO MARANHÃO,202110,Função Comissionada de Coordenador de Curso,87,87,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO MARANHÃO,202110,Função Gratificada Específica de Instituição de Ensino,116,115,1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO MARANHÃO,202110,Função Gratificada Específica de Instituição de Ensino,66,65,1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO MARANHÃO,202110,Função Gratificada Específica de Instituição de Ensino,3,3,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA,202110,Cargo de Direção,20,20,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA,202110,Cargo de Direção,32,32,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA,202110,Função Comissionada de Coordenador de Curso,78,76,2
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA,202110,Função Gratificada Específica de Instituição de Ensino,70,71,-1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA,202110,Função Gratificada Específica de Instituição de Ensino,22,22,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA,202110,Função Gratificada Específica de Instituição de Ensino,15,16,-1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA,202110,Função Gratificada Específica de Instituição de Ensino,19,17,2
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA,202110,Função Gratificada Específica de Instituição de Ensino,25,24,1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,202110,Cargo de Direção,1,2,-1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,202110,Cargo de Direção,8,16,-8
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,202110,Cargo de Direção,25,31,-6
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,202110,Cargo de Direção,51,56,-5
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,202110,Função Comissionada de Coordenador de Curso,148,137,11
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,202110,Função Gratificada Específica de Instituição de Ensino,86,82,4
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,202110,Função Gratificada Específica de Instituição de Ensino,51,48,3
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,202110,Função Gratificada Específica de Instituição de Ensino,5,5,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO RIO GRANDE,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO RIO GRANDE,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO RIO GRANDE,202110,Cargo de Direção,11,11,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO RIO GRANDE,202110,Cargo de Direção,41,41,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO RIO GRANDE,202110,Função Comissionada de Coordenador de Curso,84,85,-1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO RIO GRANDE,202110,Função Gratificada Específica de Instituição de Ensino,85,86,-1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO RIO GRANDE,202110,Função Gratificada Específica de Instituição de Ensino,4,4,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO RIO GRANDE,202110,Função Gratificada Específica de Instituição de Ensino,8,7,1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO RIO GRANDE,202110,Função Gratificada Específica de Instituição de Ensino,25,24,1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO RIO GRANDE,202110,Função Gratificada Específica de Instituição de Ensino,5,4,1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO RIO GRANDE,202110,Função Gratificada Específica de Instituição de Ensino,15,13,2
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO RIO GRANDE,202110,Função Gratificada Específica de Instituição de Ensino,2,2,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,202110,Cargo de Direção,1,2,-1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,202110,Cargo de Direção,10,10,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,202110,Cargo de Direção,20,19,1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,202110,Função Comissionada de Coordenador de Curso,79,77,2
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,202110,Função Gratificada Específica de Instituição de Ensino,62,62,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,202110,Função Gratificada Específica de Instituição de Ensino,28,28,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,202110,Função Gratificada Específica de Instituição de Ensino,10,10,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,202110,Cargo de Direção,8,9,-1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,202110,Cargo de Direção,15,15,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,202110,Cargo de Direção,22,22,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,202110,Função Comissionada de Coordenador de Curso,43,41,2
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,202110,Função Gratificada Específica de Instituição de Ensino,61,59,2
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,202110,Função Gratificada Específica de Instituição de Ensino,17,17,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,202110,Função Gratificada Específica de Instituição de Ensino,10,10,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,202110,Direção e Assessoramento Superiores,4,4,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,202110,Direção e Assessoramento Superiores,19,18,1
244,MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,202110,Direção e Assessoramento Superiores,26,24,2
244,MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,202110,Direção e Assessoramento Superiores,25,23,2
244,MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,202110,Direção e Assessoramento Superiores,7,7,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,202110,Direção e Assessoramento Superiores,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,202110,Direção e Assessoramento Superiores,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,202110,Direção e Assessoramento Superiores,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,202110,Direção e Assessoramento Superiores,4,4,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,202110,Direção e Assessoramento Superiores,4,4,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,202110,Funções Comissionadas do Poder Executivo,21,19,2
244,MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,202110,Funções Comissionadas do Poder Executivo,42,39,3
244,MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,202110,Funções Comissionadas do Poder Executivo,25,23,2
244,MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,202110,Funções Comissionadas do Poder Executivo,6,6,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,202110,Funções Comissionadas do Poder Executivo,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,202110,Função Gratificada,49,43,6
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",202110,Cargo de Direção,19,19,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",202110,Cargo de Direção,27,27,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",202110,Cargo de Direção,54,54,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",202110,Função Comissionada de Coordenador de Curso,89,87,2
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",202110,Função Gratificada Específica de Instituição de Ensino,65,65,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",202110,Função Gratificada Específica de Instituição de Ensino,114,114,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",202110,Função Gratificada Específica de Instituição de Ensino,16,15,1
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",202110,Cargo de Direção,18,18,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",202110,Cargo de Direção,23,23,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",202110,Cargo de Direção,48,48,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",202110,Função Comissionada de Coordenador de Curso,98,98,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",202110,Função Gratificada Específica de Instituição de Ensino,70,70,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",202110,Função Gratificada Específica de Instituição de Ensino,110,107,3
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",202110,Função Gratificada Específica de Instituição de Ensino,12,10,2
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",202110,Cargo de Direção,27,28,-1
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",202110,Cargo de Direção,28,29,-1
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",202110,Cargo de Direção,73,74,-1
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",202110,Função Comissionada de Coordenador de Curso,185,128,57
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",202110,Função Gratificada Específica de Instituição de Ensino,108,107,1
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",202110,Função Gratificada Específica de Instituição de Ensino,186,183,3
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",202110,Função Gratificada Específica de Instituição de Ensino,15,12,3
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",202110,Cargo de Direção,22,22,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",202110,Cargo de Direção,26,26,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",202110,Cargo de Direção,61,61,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",202110,Função Comissionada de Coordenador de Curso,157,161,-4
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",202110,Função Gratificada Específica de Instituição de Ensino,88,89,-1
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",202110,Função Gratificada Específica de Instituição de Ensino,154,154,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",202110,Função Gratificada Específica de Instituição de Ensino,4,4,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",202110,Cargo de Direção,20,20,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",202110,Cargo de Direção,23,23,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",202110,Cargo de Direção,55,55,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",202110,Função Comissionada de Coordenador de Curso,114,73,41
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",202110,Função Gratificada Específica de Instituição de Ensino,81,81,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",202110,Função Gratificada Específica de Instituição de Ensino,136,133,3
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",202110,Função Gratificada Específica de Instituição de Ensino,4,4,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",202110,Cargo de Direção,15,15,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",202110,Cargo de Direção,15,15,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",202110,Cargo de Direção,36,36,0
244,MINISTÉRIO DA EDUCAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",202110,Função Comissionada de Coordenador de Curso,80,66,14
