cod_siorg,orgao_superior,orgao_administrativo,ano_mes_referencia,cargo_comissao,cargos_distribuidos,cargos_ocupados,cargos_vagos,porcentagem_cargos_ocupados,porcentagem_cargos_vagos
244,MINISTÉRIO DA EDUCAÇÃO,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,202110,Função Gratificada Específica de Instituição de Ensino,55,53,2,96.36363636363636,3.6363636363636362
244,MINISTÉRIO DA EDUCAÇÃO,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,202110,Função Gratificada Específica de Instituição de Ensino,72,69,3,95.83333333333333,4.166666666666667
244,MINISTÉRIO DA EDUCAÇÃO,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,202110,Função Gratificada Específica de Instituição de Ensino,33,30,3,90.9090909090909,9.090909090909092
244,MINISTÉRIO DA EDUCAÇÃO,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,202110,Cargo de Direção,13,13,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,202110,Cargo de Direção,40,40,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,202110,Função Comissionada de Coordenador de Curso,91,82,9,90.10989010989012,9.89010989010989
244,MINISTÉRIO DA EDUCAÇÃO,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,202110,Função Gratificada Específica de Instituição de Ensino,59,59,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,202110,Função Gratificada Específica de Instituição de Ensino,80,80,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,202110,Função Gratificada Específica de Instituição de Ensino,31,30,1,96.7741935483871,3.225806451612903
244,MINISTÉRIO DA EDUCAÇÃO,COLÉGIO PEDRO II,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,COLÉGIO PEDRO II,202110,Cargo de Direção,19,19,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,COLÉGIO PEDRO II,202110,Cargo de Direção,11,11,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,COLÉGIO PEDRO II,202110,Cargo de Direção,38,38,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,COLÉGIO PEDRO II,202110,Função Comissionada de Coordenador de Curso,99,61,38,61.61616161616162,38.38383838383838
244,MINISTÉRIO DA EDUCAÇÃO,COLÉGIO PEDRO II,202110,Função Gratificada Específica de Instituição de Ensino,74,72,2,97.29729729729729,2.7027027027027026
244,MINISTÉRIO DA EDUCAÇÃO,COLÉGIO PEDRO II,202110,Função Gratificada Específica de Instituição de Ensino,114,110,4,96.49122807017544,3.508771929824561
244,MINISTÉRIO DA EDUCAÇÃO,COLÉGIO PEDRO II,202110,Função Gratificada Específica de Instituição de Ensino,7,7,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR,202110,Direção e Assessoramento Superiores,23,22,1,95.65217391304348,4.3478260869565215
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR,202110,Direção e Assessoramento Superiores,7,6,1,85.71428571428571,14.285714285714286
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR,202110,Direção e Assessoramento Superiores,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR,202110,Direção e Assessoramento Superiores,3,3,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR,202110,Direção e Assessoramento Superiores,11,10,1,90.9090909090909,9.090909090909092
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR,202110,Funções Comissionadas do Poder Executivo,2,2,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR,202110,Funções Comissionadas do Poder Executivo,17,17,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR,202110,Funções Comissionadas do Poder Executivo,40,39,1,97.5,2.5
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO JOAQUIM NABUCO,202110,Direção e Assessoramento Superiores,2,2,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO JOAQUIM NABUCO,202110,Direção e Assessoramento Superiores,13,13,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO JOAQUIM NABUCO,202110,Direção e Assessoramento Superiores,21,21,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO JOAQUIM NABUCO,202110,Direção e Assessoramento Superiores,10,9,1,90.0,10.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO JOAQUIM NABUCO,202110,Direção e Assessoramento Superiores,4,4,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO JOAQUIM NABUCO,202110,Direção e Assessoramento Superiores,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO JOAQUIM NABUCO,202110,Direção e Assessoramento Superiores,2,2,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO JOAQUIM NABUCO,202110,Funções Comissionadas do Poder Executivo,2,1,1,50.0,50.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO JOAQUIM NABUCO,202110,Função Gratificada,3,3,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO JOAQUIM NABUCO,202110,Função Gratificada,7,7,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO JOAQUIM NABUCO,202110,Função Gratificada,10,10,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE DE BRASÍLIA,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE DE BRASÍLIA,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE DE BRASÍLIA,202110,Cargo de Direção,15,15,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE DE BRASÍLIA,202110,Cargo de Direção,94,94,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE DE BRASÍLIA,202110,Função Comissionada de Coordenador de Curso,215,216,-1,100.46511627906976,-0.46511627906976744
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE DE BRASÍLIA,202110,Função Gratificada Específica de Instituição de Ensino,214,212,2,99.06542056074767,0.9345794392523364
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE DE BRASÍLIA,202110,Função Gratificada Específica de Instituição de Ensino,186,185,1,99.46236559139786,0.5376344086021505
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE DE BRASÍLIA,202110,Função Gratificada Específica de Instituição de Ensino,66,65,1,98.48484848484848,1.5151515151515151
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE DO AMAZONAS,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE DO AMAZONAS,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE DO AMAZONAS,202110,Cargo de Direção,27,27,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE DO AMAZONAS,202110,Cargo de Direção,54,54,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE DO AMAZONAS,202110,Função Comissionada de Coordenador de Curso,152,144,8,94.73684210526316,5.2631578947368425
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE DO AMAZONAS,202110,Função Gratificada Específica de Instituição de Ensino,175,174,1,99.42857142857143,0.5714285714285714
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE DO AMAZONAS,202110,Função Gratificada Específica de Instituição de Ensino,17,17,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS,202110,Cargo de Direção,15,15,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS,202110,Cargo de Direção,32,32,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS,202110,Função Comissionada de Coordenador de Curso,58,58,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS,202110,Função Gratificada Específica de Instituição de Ensino,79,79,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS,202110,Função Gratificada Específica de Instituição de Ensino,10,10,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,202110,Cargo de Direção,11,11,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,202110,Função Comissionada de Coordenador de Curso,24,24,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,202110,Função Gratificada Específica de Instituição de Ensino,68,68,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,202110,Função Gratificada Específica de Instituição de Ensino,30,28,2,93.33333333333333,6.666666666666667
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,202110,Função Gratificada Específica de Instituição de Ensino,9,9,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,202110,Função Gratificada Específica de Instituição de Ensino,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO,202110,Cargo de Direção,1,2,-1,200.0,-100.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO,202110,Cargo de Direção,8,16,-8,200.0,-100.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO,202110,Cargo de Direção,32,37,-5,115.625,-15.625
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO,202110,Cargo de Direção,51,80,-29,156.86274509803923,-56.86274509803921
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO,202110,Função Comissionada de Coordenador de Curso,158,158,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO,202110,Função Gratificada Específica de Instituição de Ensino,127,147,-20,115.74803149606299,-15.748031496062993
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO,202110,Função Gratificada Específica de Instituição de Ensino,82,76,6,92.6829268292683,7.317073170731708
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO,202110,Função Gratificada Específica de Instituição de Ensino,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,202110,Cargo de Direção,24,24,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,202110,Cargo de Direção,38,38,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,202110,Função Comissionada de Coordenador de Curso,148,144,4,97.29729729729729,2.7027027027027026
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,202110,Função Gratificada Específica de Instituição de Ensino,138,138,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,202110,Função Gratificada Específica de Instituição de Ensino,12,12,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE OURO PRETO,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE OURO PRETO,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE OURO PRETO,202110,Cargo de Direção,10,10,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE OURO PRETO,202110,Cargo de Direção,21,21,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE OURO PRETO,202110,Função Comissionada de Coordenador de Curso,79,78,1,98.73417721518987,1.2658227848101267
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE OURO PRETO,202110,Função Gratificada Específica de Instituição de Ensino,55,55,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE OURO PRETO,202110,Função Gratificada Específica de Instituição de Ensino,28,27,1,96.42857142857143,3.5714285714285716
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE OURO PRETO,202110,Função Gratificada Específica de Instituição de Ensino,18,18,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS,202110,Cargo de Direção,31,31,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS,202110,Cargo de Direção,34,35,-1,102.94117647058823,-2.9411764705882355
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS,202110,Função Comissionada de Coordenador de Curso,142,130,12,91.54929577464789,8.450704225352112
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS,202110,Função Gratificada Específica de Instituição de Ensino,81,81,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS,202110,Função Gratificada Específica de Instituição de Ensino,105,102,3,97.14285714285714,2.857142857142857
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS,202110,Função Gratificada Específica de Instituição de Ensino,9,9,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS,202110,Função Gratificada Específica de Instituição de Ensino,19,19,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS,202110,Função Gratificada Específica de Instituição de Ensino,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS,202110,Função Gratificada Específica de Instituição de Ensino,32,32,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS,202110,Função Gratificada Específica de Instituição de Ensino,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS,202110,Função Gratificada Específica de Instituição de Ensino,4,4,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,202110,Cargo de Direção,25,25,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,202110,Função Comissionada de Coordenador de Curso,68,67,1,98.52941176470588,1.4705882352941178
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,202110,Função Gratificada Específica de Instituição de Ensino,63,64,-1,101.58730158730158,-1.5873015873015872
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,202110,Função Gratificada Específica de Instituição de Ensino,20,18,2,90.0,10.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,202110,Função Gratificada Específica de Instituição de Ensino,3,1,2,33.333333333333336,66.66666666666667
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA,202110,Cargo de Direção,10,9,1,90.0,10.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA,202110,Cargo de Direção,19,19,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA,202110,Função Comissionada de Coordenador de Curso,43,43,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA,202110,Função Gratificada Específica de Instituição de Ensino,34,33,1,97.05882352941177,2.9411764705882355
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA,202110,Função Gratificada Específica de Instituição de Ensino,22,22,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA,202110,Função Gratificada Específica de Instituição de Ensino,7,7,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO CARLOS,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO CARLOS,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO CARLOS,202110,Cargo de Direção,18,18,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO CARLOS,202110,Cargo de Direção,26,26,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO CARLOS,202110,Função Comissionada de Coordenador de Curso,127,121,6,95.2755905511811,4.724409448818897
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO CARLOS,202110,Função Gratificada Específica de Instituição de Ensino,49,49,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO CARLOS,202110,Função Gratificada Específica de Instituição de Ensino,129,127,2,98.44961240310077,1.550387596899225
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO CARLOS,202110,Função Gratificada Específica de Instituição de Ensino,51,50,1,98.03921568627452,1.9607843137254901
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,202110,Cargo de Direção,7,8,-1,114.28571428571429,-14.285714285714286
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,202110,Cargo de Direção,25,25,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,202110,Função Comissionada de Coordenador de Curso,69,68,1,98.55072463768116,1.4492753623188406
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,202110,Função Gratificada Específica de Instituição de Ensino,60,60,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,202110,Função Gratificada Específica de Instituição de Ensino,19,19,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Cargo de Direção,20,21,-1,105.0,-5.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Cargo de Direção,56,56,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Função Comissionada de Coordenador de Curso,145,145,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Função Gratificada Específica de Instituição de Ensino,89,86,3,96.62921348314607,3.3707865168539324
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Função Gratificada Específica de Instituição de Ensino,19,19,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Função Gratificada Específica de Instituição de Ensino,19,19,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Função Gratificada Específica de Instituição de Ensino,54,52,2,96.29629629629629,3.7037037037037037
244,MINISTÉRIO DA EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,202110,Função Gratificada Específica de Instituição de Ensino,5,5,0,100.0,0.0
